date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-01-03,TG,moderna,0,vaccine,279547,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-04,TG,moderna,0,vaccine,279547,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-05,TG,moderna,0,vaccine,279547,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-06,TG,moderna,0,vaccine,279547,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-07,TG,moderna,0,vaccine,279547,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-08,TG,moderna,0,vaccine,279547,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-09,TG,moderna,0,vaccine,279547,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-10,TG,moderna,0,vaccine,279547,0,0,0,0,1.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-11,TG,moderna,0,vaccine,279547,0,0,0,0,1.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-12,TG,moderna,0,vaccine,279547,0,0,0,0,2.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-13,TG,moderna,8,vaccine,279547,8,0,0,0,2.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-14,TG,moderna,0,vaccine,279547,8,0,0,0,2.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-15,TG,moderna,11,vaccine,279547,19,0,0,0.01,2.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-16,TG,moderna,0,vaccine,279547,19,0,0,0.01,14.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-17,TG,moderna,0,vaccine,279547,19,0,0.01,0.01,36.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-18,TG,moderna,0,vaccine,279547,19,0,0.02,0.01,61,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-19,TG,moderna,84,vaccine,279547,103,0.03,0.03,0.04,83.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-20,TG,moderna,160,vaccine,279547,263,0.06,0.03,0.09,83.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-21,TG,moderna,172,vaccine,279547,435,0.06,0.03,0.16,83.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-22,TG,moderna,170,vaccine,279547,605,0.06,0.05,0.22,139.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-23,TG,moderna,0,vaccine,279547,605,0,0.08,0.22,230.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-24,TG,moderna,0,vaccine,279547,605,0,0.11,0.22,297.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-25,TG,moderna,393,vaccine,279547,998,0.14,0.13,0.36,362.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-26,TG,moderna,717,vaccine,279547,1715,0.26,0.14,0.61,397.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-27,TG,moderna,632,vaccine,279547,2347,0.23,0.14,0.84,397.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-28,TG,moderna,623,vaccine,279547,2970,0.22,0.14,1.06,397.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-29,TG,moderna,417,vaccine,279547,3387,0.15,0.14,1.21,384,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-30,TG,moderna,0,vaccine,279547,3387,0,0.13,1.21,373.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-31,TG,moderna,0,vaccine,279547,3387,0,0.12,1.21,345.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-01,TG,moderna,299,vaccine,279547,3686,0.11,0.12,1.32,334.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-02,TG,moderna,645,vaccine,279547,4331,0.23,0.12,1.55,347.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-03,TG,moderna,432,vaccine,279547,4763,0.15,0.13,1.7,370.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-04,TG,moderna,551,vaccine,279547,5314,0.2,0.14,1.9,392.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-05,TG,moderna,503,vaccine,279547,5817,0.18,0.14,2.08,405.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-06,TG,moderna,162,vaccine,279547,5979,0.06,0.14,2.14,403,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-07,TG,moderna,153,vaccine,279547,6132,0.05,0.15,2.19,433.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-08,TG,moderna,395,vaccine,279547,6527,0.14,0.17,2.33,469.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-09,TG,moderna,625,vaccine,279547,7152,0.22,0.17,2.56,486.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-10,TG,moderna,647,vaccine,279547,7799,0.23,0.19,2.79,527.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-11,TG,moderna,804,vaccine,279547,8603,0.29,0.19,3.08,532.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-12,TG,moderna,621,vaccine,279547,9224,0.22,0.19,3.3,529.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-13,TG,moderna,448,vaccine,279547,9672,0.16,0.18,3.46,495.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-14,TG,moderna,189,vaccine,279547,9861,0.07,0.16,3.53,440,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-15,TG,moderna,372,vaccine,279547,10233,0.13,0.13,3.66,373.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-16,TG,moderna,385,vaccine,279547,10618,0.14,0.12,3.8,332.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-17,TG,moderna,261,vaccine,279547,10879,0.09,0.1,3.89,276.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-18,TG,moderna,339,vaccine,279547,11218,0.12,0.09,4.01,249.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-19,TG,moderna,333,vaccine,279547,11551,0.12,0.09,4.13,251.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-20,TG,moderna,57,vaccine,279547,11608,0.02,0.1,4.15,289,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-21,TG,moderna,2,vaccine,279547,11610,0,0.11,4.15,319.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-22,TG,moderna,386,vaccine,279547,11996,0.14,0.14,4.29,394.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-23,TG,moderna,645,vaccine,279547,12641,0.23,0.15,4.52,415.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-24,TG,moderna,473,vaccine,279547,13114,0.17,0.16,4.69,448.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-25,TG,moderna,865,vaccine,279547,13979,0.31,0.17,5,489.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-26,TG,moderna,482,vaccine,279547,14461,0.17,0.17,5.17,480.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-27,TG,moderna,288,vaccine,279547,14749,0.1,0.17,5.28,471.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-28,TG,moderna,288,vaccine,279547,15037,0.1,0.18,5.38,494.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-01,TG,moderna,320,vaccine,279547,15357,0.11,0.16,5.49,437.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-02,TG,moderna,586,vaccine,279547,15943,0.21,0.16,5.7,455.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-03,TG,moderna,631,vaccine,279547,16574,0.23,0.16,5.93,437.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-04,TG,moderna,465,vaccine,279547,17039,0.17,0.15,6.1,420.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-05,TG,moderna,609,vaccine,279547,17648,0.22,0.16,6.31,437.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-06,TG,moderna,166,vaccine,279547,17814,0.06,0.15,6.37,415.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-07,TG,moderna,165,vaccine,279547,17979,0.06,0.15,6.43,420.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-08,TG,moderna,442,vaccine,279547,18421,0.16,0.16,6.59,449.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-09,TG,moderna,429,vaccine,279547,18850,0.15,0.14,6.74,400.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-10,TG,moderna,669,vaccine,279547,19519,0.24,0.14,6.98,399.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-11,TG,moderna,668,vaccine,279547,20187,0.24,0.14,7.22,399.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-12,TG,moderna,266,vaccine,279547,20453,0.1,0.13,7.32,360,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-13,TG,moderna,156,vaccine,279547,20609,0.06,0.11,7.37,316.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-14,TG,moderna,166,vaccine,279547,20775,0.06,0.08,7.43,232.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-15,TG,moderna,166,vaccine,279547,20941,0.06,0.05,7.49,146,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-16,TG,moderna,123,vaccine,279547,21064,0.04,0.04,7.54,109.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-17,TG,moderna,81,vaccine,279547,21145,0.03,0.03,7.56,87.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-18,TG,moderna,64,vaccine,279547,21209,0.02,0.02,7.59,64.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-19,TG,moderna,13,vaccine,279547,21222,0,0.03,7.59,88.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-20,TG,moderna,1,vaccine,279547,21223,0,0.06,7.59,176,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-21,TG,moderna,1,vaccine,279547,21224,0,0.09,7.59,242.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-22,TG,moderna,338,vaccine,279547,21562,0.12,0.13,7.71,358.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-23,TG,moderna,734,vaccine,279547,22296,0.26,0.16,7.98,436.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-24,TG,moderna,549,vaccine,279547,22845,0.2,0.16,8.17,459,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-25,TG,moderna,873,vaccine,279547,23718,0.31,0.17,8.48,466.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-26,TG,moderna,559,vaccine,279547,24277,0.2,0.17,8.68,472,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-27,TG,moderna,159,vaccine,279547,24436,0.06,0.17,8.74,465.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-28,TG,moderna,54,vaccine,279547,24490,0.02,0.17,8.76,464.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-29,TG,moderna,376,vaccine,279547,24866,0.13,0.16,8.9,438.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-30,TG,moderna,689,vaccine,279547,25555,0.25,0.14,9.14,385.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-31,TG,moderna,541,vaccine,279547,26096,0.19,0.14,9.34,392.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-01,TG,moderna,691,vaccine,279547,26787,0.25,0.14,9.58,384.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-02,TG,moderna,187,vaccine,279547,26974,0.07,0.13,9.65,357.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-03,TG,moderna,209,vaccine,279547,27183,0.07,0.11,9.72,308.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-04,TG,moderna,0,vaccine,279547,27183,0,0.11,9.72,311.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-05,TG,moderna,186,vaccine,279547,27369,0.07,0.1,9.79,283.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-06,TG,moderna,346,vaccine,279547,27715,0.12,0.13,9.91,351.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-07,TG,moderna,560,vaccine,279547,28275,0.2,0.13,10.11,373.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-08,TG,moderna,498,vaccine,279547,28773,0.18,0.14,10.29,396.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-09,TG,moderna,664,vaccine,279547,29437,0.24,0.14,10.53,401.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-10,TG,moderna,359,vaccine,279547,29796,0.13,0.15,10.66,411,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-11,TG,moderna,165,vaccine,279547,29961,0.06,0.14,10.72,387.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-12,TG,moderna,221,vaccine,279547,30182,0.08,0.15,10.8,408.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-13,TG,moderna,410,vaccine,279547,30592,0.15,0.15,10.94,428.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-14,TG,moderna,398,vaccine,279547,30990,0.14,0.17,11.09,463,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-15,TG,moderna,642,vaccine,279547,31632,0.23,0.16,11.32,439.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-16,TG,moderna,807,vaccine,279547,32439,0.29,0.17,11.6,464.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-17,TG,moderna,598,vaccine,279547,33037,0.21,0.17,11.82,466.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-18,TG,moderna,0,vaccine,279547,33037,0,0.17,11.82,489.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-19,TG,moderna,394,vaccine,279547,33431,0.14,0.17,11.96,477.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-20,TG,moderna,428,vaccine,279547,33859,0.15,0.16,12.11,445.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-21,TG,moderna,555,vaccine,279547,34414,0.2,0.16,12.31,456.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-22,TG,moderna,560,vaccine,279547,34974,0.2,0.16,12.51,456.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-23,TG,moderna,581,vaccine,279547,35555,0.21,0.18,12.72,504.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-24,TG,moderna,680,vaccine,279547,36235,0.24,0.22,12.96,608.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-25,TG,moderna,0,vaccine,279547,36235,0,0.24,12.96,679.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-26,TG,moderna,725,vaccine,279547,36960,0.26,0.29,13.22,812.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-27,TG,moderna,1161,vaccine,279547,38121,0.42,0.31,13.64,873.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-28,TG,moderna,1052,vaccine,279547,39173,0.38,0.3,14.01,849.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-29,TG,moderna,1490,vaccine,279547,40663,0.53,0.32,14.55,896,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-30,TG,moderna,1007,vaccine,279547,41670,0.36,0.32,14.91,897,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-01,TG,moderna,513,vaccine,279547,42183,0.18,0.3,15.09,840.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-02,TG,moderna,324,vaccine,279547,42507,0.12,0.29,15.21,806.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-03,TG,moderna,732,vaccine,279547,43239,0.26,0.3,15.47,829.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-04,TG,moderna,767,vaccine,279547,44006,0.27,0.31,15.74,872,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-05,TG,moderna,814,vaccine,279547,44820,0.29,0.34,16.03,953.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-06,TG,moderna,1650,vaccine,279547,46470,0.59,0.37,16.62,1025.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-07,TG,moderna,1304,vaccine,279547,47774,0.47,0.4,17.09,1118.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-08,TG,moderna,1083,vaccine,279547,48857,0.39,0.44,17.48,1222.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-09,TG,moderna,828,vaccine,279547,49685,0.3,0.48,17.77,1337.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
